"grupo","x","y","dif"
"red",663.574029345373,861.768333333333,13.4164078649987
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,861.768333333333,8.48528137423857
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",637.569514672686,200.453888888889,6.32455532033676
"red",633.235428893905,138.231666666667,13
"red",633.235428893905,138.231666666667,13
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",628.901343115124,111.565,18.4390889145858
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",637.569514672686,861.768333333333,8.48528137423857
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",641.903600451467,897.323888888889,7.28010988928052
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,231.565,10.816653826392
"red",637.569514672686,231.565,10.816653826392
"red",641.903600451467,293.787222222222,24.0416305603426
"red",542.219627539503,293.787222222222,28.0178514522438
"red",568.22414221219,293.787222222222,25.0798724079689
"red",572.558227990971,356.009444444444,38.0788655293195
"red",641.903600451467,293.787222222222,24.0416305603426
"red",646.237686230248,356.009444444444,37.8549864614954
"red",641.903600451467,293.787222222222,24.0416305603426
"red",641.903600451467,293.787222222222,24.0416305603426
"red",637.569514672686,262.676111111111,17.0880074906351
"red",641.903600451467,293.787222222222,24.0416305603426
"red",641.903600451467,293.787222222222,24.0416305603426
"red",568.22414221219,293.787222222222,25.0798724079689
"red",641.903600451467,293.787222222222,24.0416305603426
"red",641.903600451467,293.787222222222,24.0416305603426
"red",637.569514672686,231.565,10.816653826392
"red",637.569514672686,200.453888888889,6.32455532033676
"red",641.903600451467,293.787222222222,24.0416305603426
"red",637.569514672686,231.565,10.816653826392
"red",637.569514672686,200.453888888889,6.32455532033676
"red",537.885541760722,231.565,19.2353840616713
"red",537.885541760722,231.565,19.2353840616713
"red",563.890056433409,262.676111111111,19.4164878389476
"red",637.569514672686,231.565,10.816653826392
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",537.885541760722,200.453888888889,17.1172427686237
"red",637.569514672686,231.565,10.816653826392
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",563.890056433409,231.565,14.2126704035519
"red",563.890056433409,231.565,14.2126704035519
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",637.569514672686,200.453888888889,6.32455532033676
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",628.901343115124,111.565,18.4390889145858
"red",890.654627539503,941.768333333333,20
"red",881.986455981941,817.323888888889,24.0831891575846
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",890.654627539503,972.879444444444,24.8394846967484
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,602.222222222222,23.6008474424119
"red",529.21737020316,602.222222222222,23.6008474424119
"red",529.21737020316,602.222222222222,23.6008474424119
"red",529.21737020316,602.222222222222,23.6008474424119
"red",602.896828442438,602.222222222222,14.142135623731
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,602.222222222222,23.6008474424119
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,602.222222222222,23.6008474424119
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,571.111111111111,20.2484567313166
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,602.222222222222,14.142135623731
"red",602.896828442438,602.222222222222,14.142135623731
"red",602.896828442438,571.111111111111,7.28010988928052
"red",628.901343115124,571.111111111111,8.06225774829855
"red",628.901343115124,571.111111111111,8.06225774829855
"red",529.21737020316,571.111111111111,20.2484567313166
"red",602.896828442438,571.111111111111,7.28010988928052
"red",602.896828442438,571.111111111111,7.28010988928052
"red",637.569514672686,200.453888888889,6.32455532033676
"red",1191.41468397291,267.120555555556,31.9061122670876
"red",1265.09414221219,267.120555555556,19.723082923316
"red",1191.41468397291,267.120555555556,31.9061122670876
"red",1191.41468397291,267.120555555556,31.9061122670876
"red",1265.09414221219,267.120555555556,19.723082923316
"red",1256.42597065463,138.231666666667,16.9705627484771
"red",1256.42597065463,138.231666666667,16.9705627484771
"red",1273.76231376975,968.435,19.6977156035922
"red",1273.76231376975,968.435,19.6977156035922
"red",1273.76231376975,968.435,19.6977156035922
"red",1273.76231376975,968.435,19.6977156035922
"red",1273.76231376975,968.435,19.6977156035922
"red",1351.77585778781,107.120555555556,21.4709105535839
"red",1351.77585778781,107.120555555556,21.4709105535839
"red",1351.77585778781,107.120555555556,21.4709105535839
"red",1351.77585778781,107.120555555556,21.4709105535839
"red",1269.42822799097,937.323888888889,14.2126704035519
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1299.76682844244,968.435,18.1107702762748
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1356.10994356659,169.342777777778,12.0830459735946
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1364.77811512415,906.212777777778,13.6014705087354
"red",1295.43274266366,906.212777777778,5
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1295.43274266366,906.212777777778,5
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1369.11220090293,937.323888888889,17.8044938147649
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1356.10994356659,169.342777777778,12.0830459735946
"red",1295.43274266366,937.323888888889,11.4017542509914
"red",1356.10994356659,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1299.76682844244,968.435,18.1107702762748
"red",1299.76682844244,968.435,18.1107702762748
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1234.75554176072,204.898333333333,17.2626765016321
"red",973.002257336343,442.222222222222,22.2036033111745
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",973.002257336343,442.222222222222,22.2036033111745
"red",1299.76682844244,968.435,18.1107702762748
"red",973.002257336343,442.222222222222,22.2036033111745
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1234.75554176072,204.898333333333,17.2626765016321
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1273.76231376975,968.435,19.6977156035922
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1360.44402934537,204.898333333333,12.369316876853
"red",1299.76682844244,968.435,18.1107702762748
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1187.08059819413,204.898333333333,28.1602556806574
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",955.665914221219,442.222222222222,22.0227155455452
"red",1182.74651241535,169.342777777778,29.4278779391243
"red",955.665914221219,442.222222222222,22.0227155455452
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1299.76682844244,968.435,18.1107702762748
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1286.76457110609,204.898333333333,5.8309518948453
"red",1286.76457110609,204.898333333333,5.8309518948453
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",955.665914221219,442.222222222222,22.0227155455452
"red",955.665914221219,442.222222222222,22.0227155455452
"red",1286.76457110609,204.898333333333,5.8309518948453
"red",1286.76457110609,204.898333333333,5.8309518948453
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1299.76682844244,968.435,18.1107702762748
"red",1356.10994356659,169.342777777778,12.0830459735946
"red",1260.76005643341,204.898333333333,11.4017542509914
"red",1260.76005643341,169.342777777778,12.0830459735946
"red",955.665914221219,442.222222222222,22.0227155455452
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",1286.76457110609,169.342777777778,7.07106781186548
"red",955.665914221219,442.222222222222,22.0227155455452
"red",533.551455981941,138.231666666667,21.6333076527839
"red",620.233171557562,851.111111111111,70.0285656000464
"red",637.569514672686,726.666666666667,42.4264068711929
"red",615.899085778781,757.777777777778,49.0102030193714
"red",620.233171557562,851.111111111111,70.0285656000464
"red",620.233171557562,851.111111111111,70.0285656000464
"red",620.233171557562,851.111111111111,70.0285656000464
"red",620.233171557562,851.111111111111,70.0285656000464
"red",620.233171557562,851.111111111111,70.0285656000464
"red",620.233171557562,851.111111111111,70.0285656000464
